inicio,conc_silica,conc_fe,param_dosagem_amido,dosagem_amina_conc_magnetica,ph_flotacao_linha01,ph_flotacao_linha02,densidade_alimentacao_flotacao,nivel_celula_li640101,TO_LI6401_02,nivel_celula_li640201,nivel_celula_li640202,nivel_celula_li641101,nivel_celula_li641102,nivel_celula_li641201,nivel_celula_li641202,nivel_celula_li642101,nivel_celula_li642201,nivel_celula_li643101,nivel_celula_li643201,vazao_alimentacao_flotacao,operacao
2024-02-01 00:00:00,3.6799999999999997,63.07,500.0,151.71,9.485,0.0,1.43,350.385,369.08500000000004,356.56,364.6,347.475,349.79999999999995,403.64,351.17,359.895,410.0,216.065,354.145,998.905,1.0
2024-02-01 02:00:00,2.62,63.989999999999995,494.595,142.635,9.52,0.0,1.4,330.69500000000005,369.92499999999995,353.545,363.78,346.875,348.615,332.105,289.015,359.445,410.0,215.27499999999998,355.45,964.2750000000001,1.0
2024-02-01 04:00:00,2.75,63.93,493.77,143.75,9.515,0.0,1.16,339.135,374.935,353.49,356.315,346.255,349.07,346.435,338.49,334.53,408.87,154.82,331.385,864.115,1.0
2024-02-01 06:00:00,2.61,63.93,494.05,143.75,9.145,0.0,1.16,114.30000000000001,279.35,3.115,2.0300000000000002,148.765,96.6,5.9,16.66,41.379999999999995,0.0,0.0,0.0,6.57,0.0
2024-02-01 08:00:00,2.61,63.93,494.03,143.75,9.535,0.0,1.16,112.82499999999999,203.66,1.725,2.1950000000000003,146.13,81.75,6.404999999999999,16.035,26.075000000000003,0.0,0.0,0.0,6.390000000000001,0.0
2024-02-01 10:00:00,2.61,63.93,494.05,143.75,7.41,0.0,1.16,110.86500000000001,20.04,0.09,1.75,142.985,73.84,5.654999999999999,16.645000000000003,28.42,0.0,0.0,0.0,6.915,0.0
2024-02-01 12:00:00,2.61,63.93,494.03499999999997,143.75,7.205,0.0,1.16,110.555,75.485,0.0,1.095,140.91,80.31,4.895,17.134999999999998,30.91,0.0,0.0,0.0,6.805,0.0
2024-02-01 14:00:00,2.61,63.93,475.22,88.57,7.54,0.0,1.16,109.685,74.24000000000001,0.0,0.445,143.67,83.515,0.215,11.565000000000001,30.92,0.0,0.0,0.0,6.75,0.0
2024-02-01 16:00:00,2.61,63.93,471.30499999999995,76.6,7.515,0.0,1.16,109.15,82.86500000000001,0.0,0.0,136.89499999999998,94.935,0.0,8.535,32.19,0.0,0.0,0.0,6.355,0.0
2024-02-01 18:00:00,2.61,63.93,488.195,97.095,7.37,0.0,1.16,109.43,112.35499999999999,0.0,0.0,136.28500000000003,81.205,0.0,10.28,31.47,0.0,0.0,0.0,6.58,0.0
2024-02-01 20:00:00,2.61,63.93,494.05,143.56,7.3100000000000005,0.0,1.16,135.98000000000002,271.005,0.0,0.74,218.82999999999998,88.815,5.13,15.780000000000001,31.174999999999997,0.0,0.0,0.0,6.795,0.0
2024-02-01 22:00:00,2.61,63.93,494.05,143.75,7.295,0.0,1.16,134.01999999999998,272.20500000000004,0.0,1.46,220.055,105.13,6.07,17.235,30.495,0.0,0.0,0.0,6.865,0.0
2024-02-02 00:00:00,2.61,63.93,494.05,150.0,7.275,0.0,1.16,135.04500000000002,272.54499999999996,0.0,0.475,223.89499999999998,113.79499999999999,6.154999999999999,15.26,143.47,123.57499999999999,2.165,36.375,28.52,0.0
2024-02-02 02:00:00,2.61,63.93,494.05,150.0,7.41,0.0,1.3199999999999998,248.265,297.95500000000004,198.36,101.505,233.825,190.79500000000002,103.995,132.745,192.235,168.93,5.1899999999999995,95.71000000000001,487.24,1.0
2024-02-02 04:00:00,4.045,63.575,494.05,150.0,9.34,0.0,1.625,367.985,354.86,349.29499999999996,335.27,320.44500000000005,310.745,315.70000000000005,248.66500000000002,350.575,356.265,285.445,276.03499999999997,1001.5400000000001,1.0
2024-02-02 06:00:00,4.955,63.36,496.565,165.35000000000002,9.49,0.0,1.58,370.03499999999997,370.61,360.91499999999996,369.775,353.125,349.725,351.12,342.82000000000005,363.025,398.53999999999996,349.06,355.07,980.24,1.0
2024-02-02 08:00:00,7.805,60.84,496.56,170.0,9.45,0.0,1.64,368.94,369.91499999999996,353.61,368.865,345.195,337.735,346.385,280.325,359.27,410.0,339.32,343.42499999999995,1071.285,1.0
2024-02-02 10:00:00,6.295,62.185,496.565,170.0,9.485,0.0,1.545,370.595,358.49,361.74,354.26,349.595,341.28,332.045,12.795,347.07500000000005,410.0,347.29999999999995,359.77,829.375,1.0
2024-02-02 12:00:00,1.85,65.49000000000001,492.84000000000003,141.72,9.475000000000001,0.0,1.395,370.08500000000004,370.54499999999996,359.985,370.51,352.505,350.95,373.08000000000004,335.65999999999997,359.39,409.165,348.18,360.65999999999997,939.9000000000001,1.0
2024-02-02 14:00:00,1.975,65.03,495.23,146.10000000000002,9.485,0.0,1.56,369.99,369.35,359.275,368.73,346.935,348.105,403.405,338.08000000000004,359.83500000000004,409.905,359.40999999999997,356.85,985.97,1.0
2024-02-02 16:00:00,1.8199999999999998,65.17500000000001,496.9,142.12,9.5,0.0,1.605,369.30499999999995,369.70500000000004,359.92499999999995,369.68,351.48,349.40999999999997,371.765,311.30499999999995,360.0,410.0,360.135,362.55,975.1800000000001,1.0
2024-02-02 18:00:00,1.73,65.345,495.77,148.42,9.455,0.0,1.585,361.315,352.55,375.12,184.29,337.395,342.115,1.4,11.440000000000001,346.44500000000005,282.215,357.725,162.78,953.895,1.0
2024-02-02 20:00:00,3.18,64.545,495.77,139.57,9.5,0.0,1.46,388.72,409.12,161.54,0.5,371.325,349.895,10.09,13.04,362.29999999999995,143.92000000000002,359.11,1.2650000000000001,999.0050000000001,1.0
2024-02-02 22:00:00,3.2750000000000004,64.735,495.8,153.65,9.48,0.0,1.38,398.4,407.71000000000004,0.0,0.075,351.485,349.33500000000004,5.96,14.85,359.2,362.36,359.73,0.485,988.305,1.0
2024-02-03 00:00:00,1.855,65.96000000000001,495.8,140.565,9.48,0.0,1.4449999999999998,370.735,403.71,367.92,394.76,349.115,349.255,101.85000000000001,15.2,355.26,394.32500000000005,359.805,311.85,978.7,1.0
2024-02-03 02:00:00,1.82,66.13499999999999,496.95000000000005,149.03,9.51,0.0,1.415,394.305,410.0,303.11,346.685,353.29999999999995,349.92999999999995,4.984999999999999,31.729999999999997,361.91999999999996,246.39,359.92999999999995,182.73,985.49,1.0
2024-02-03 04:00:00,3.0500000000000003,65.19999999999999,497.75,138.82999999999998,9.47,0.0,1.49,409.97,410.0,199.45999999999998,0.29500000000000004,326.78499999999997,347.98,7.0600000000000005,15.219999999999999,362.25,289.87,294.17499999999995,0.0,988.4549999999999,1.0
2024-02-03 06:00:00,4.045,64.615,498.95500000000004,166.81,9.524999999999999,0.0,1.645,410.0,410.0,0.0,0.0,353.15,350.0,7.23,13.98,364.5,361.515,320.54499999999996,0.03,937.855,1.0
2024-02-03 08:00:00,7.07,62.754999999999995,498.99,170.0,9.475000000000001,0.0,1.4249999999999998,370.04499999999996,382.975,209.815,160.78,348.445,349.25,56.72,13.760000000000002,353.75,367.3,348.96,54.48,863.775,1.0
2024-02-03 10:00:00,6.595,62.405,498.28999999999996,170.0,9.51,0.0,1.52,370.185,370.13,359.65,410.0,350.885,348.935,334.525,76.845,359.755,396.53999999999996,384.61,355.345,909.37,1.0
2024-02-03 12:00:00,2.59,64.685,498.01,143.755,9.504999999999999,0.0,1.5,369.96000000000004,369.53999999999996,359.82500000000005,370.84000000000003,351.065,349.795,350.955,83.375,360.135,357.96500000000003,365.08500000000004,350.435,932.45,1.0
2024-02-03 14:00:00,3.12,65.16,499.72,143.75,9.495000000000001,0.0,1.505,369.71000000000004,370.28,359.79499999999996,369.53999999999996,350.12,349.49,350.995,22.744999999999997,359.34,361.055,399.525,353.455,944.365,1.0
2024-02-03 16:00:00,3.395,64.735,499.71000000000004,167.39,9.485,0.0,1.495,369.85,369.78,360.18,370.28499999999997,352.12,348.885,349.17499999999995,43.285000000000004,360.08,362.74,377.08000000000004,347.57500000000005,924.09,1.0
2024-02-03 18:00:00,2.575,64.565,499.42,164.17,9.49,0.0,1.6349999999999998,369.78999999999996,367.69,337.65,369.48,348.93,347.72,349.78499999999997,12.809999999999999,359.385,359.945,394.19500000000005,350.315,735.6600000000001,1.0
2024-02-03 20:00:00,2.48,65.09,498.895,153.385,9.5,0.0,1.64,369.96000000000004,362.13,238.005,364.035,350.25,348.995,349.425,12.7,359.565,360.63,348.64,289.81,543.065,1.0
2024-02-03 22:00:00,2.235,65.225,497.375,150.32,9.524999999999999,0.0,1.645,369.61,370.46500000000003,352.78,373.9,351.24,349.835,350.85,11.985,359.9,361.85,359.55499999999995,352.775,753.815,1.0
2024-02-04 00:00:00,1.665,65.02000000000001,496.88,138.21,9.495000000000001,0.0,1.64,369.88,369.18,297.75,370.08,349.22,349.21000000000004,351.345,11.844999999999999,360.09000000000003,357.505,360.01,354.145,673.095,1.0
2024-02-04 02:00:00,1.4849999999999999,64.78999999999999,496.9,141.42,9.49,0.0,1.64,370.22,370.055,323.48,349.96500000000003,349.185,348.625,348.4,12.135000000000002,359.73,360.095,359.96000000000004,358.91499999999996,711.9200000000001,1.0
2024-02-04 04:00:00,1.2850000000000001,64.995,496.6,135.0,9.495000000000001,0.0,1.65,370.04,362.885,316.54,358.84000000000003,353.25,349.935,346.1,12.895,359.445,359.90999999999997,359.775,359.755,697.48,1.0
2024-02-04 06:00:00,1.615,64.655,496.55,135.0,9.51,0.0,1.65,370.155,341.28,305.15999999999997,389.145,351.48,347.44,338.03999999999996,12.915,359.145,367.37,359.135,306.57,618.435,1.0
2024-02-04 08:00:00,1.77,64.53,496.545,145.92000000000002,9.504999999999999,0.0,1.65,370.19,367.90999999999997,294.485,369.775,349.34000000000003,346.055,318.34000000000003,12.19,359.80499999999995,370.475,359.19,338.545,636.135,1.0
2024-02-04 10:00:00,1.5699999999999998,64.38,495.9,139.965,9.5,0.0,1.66,370.21500000000003,361.195,321.59,366.88,351.185,341.90999999999997,348.14,11.685,350.57,360.575,350.095,284.99,678.97,1.0
2024-02-04 12:00:00,1.5150000000000001,63.845,492.27,135.29,9.49,0.0,1.67,369.34000000000003,368.51,368.845,370.72,350.20500000000004,348.99,349.925,11.675,350.08000000000004,359.36,349.81500000000005,275.855,743.685,1.0
2024-02-04 14:00:00,2.105,63.5,490.85,135.58,9.51,0.0,1.67,370.38,369.69,372.48,370.015,349.175,337.20500000000004,335.875,11.585,349.805,360.655,349.765,196.98000000000002,771.775,1.0
2024-02-04 16:00:00,2.94,63.155,490.85,141.595,9.51,0.0,1.67,369.97,370.63,370.045,370.16999999999996,351.21000000000004,339.46500000000003,351.34000000000003,11.454999999999998,350.17,367.155,349.78499999999997,287.39,809.1949999999999,1.0
2024-02-04 18:00:00,2.965,63.1,491.005,169.995,9.5,0.0,1.66,369.955,370.32000000000005,345.075,369.61,349.43,340.425,350.91499999999996,11.83,349.71500000000003,404.065,350.28499999999997,275.935,739.615,1.0
2024-02-04 20:00:00,2.145,63.445,491.02,162.35500000000002,9.51,0.0,1.66,370.14,369.33000000000004,357.69500000000005,370.37,349.705,344.795,349.49,11.495000000000001,350.41499999999996,408.98,350.03499999999997,278.365,751.845,1.0
2024-02-04 22:00:00,1.55,63.79,493.72,136.52,8.35,0.0,1.16,135.34,283.925,0.0,0.135,206.88,83.67,10.715,11.395,70.75999999999999,9.975,0.15000000000000002,0.9450000000000001,7.015000000000001,0.0
2024-02-05 00:00:00,1.55,63.79,497.35,136.46,9.370000000000001,0.0,1.46,369.385,320.395,352.985,351.79999999999995,276.27,164.555,341.22,10.655000000000001,307.65999999999997,347.6,80.135,202.25,633.125,1.0
2024-02-05 02:00:00,1.55,63.79,497.345,137.125,9.504999999999999,0.0,1.65,370.005,367.235,340.725,324.305,349.58000000000004,348.30499999999995,350.08000000000004,10.335,348.315,361.065,349.94,342.495,809.8299999999999,1.0
2024-02-05 04:00:00,1.71,64.01,498.115,142.07,9.5,0.0,1.65,370.375,370.475,353.505,278.96500000000003,350.225,349.32,350.775,10.364999999999998,349.895,361.025,350.025,307.20000000000005,799.87,1.0
2024-02-05 06:00:00,2.475,63.55500000000001,493.9,145.79,9.5,0.0,1.64,369.82500000000005,369.43,366.27,330.82000000000005,350.15999999999997,348.08500000000004,350.41999999999996,11.045,349.685,359.115,349.94,292.96000000000004,813.03,1.0
2024-02-05 08:00:00,3.1550000000000002,63.005,493.9,162.35500000000002,9.504999999999999,0.0,1.64,368.355,368.895,345.53,323.2,349.875,347.545,349.365,10.55,358.51,360.84000000000003,349.87,220.75,756.915,1.0
2024-02-05 10:00:00,2.8600000000000003,63.275000000000006,492.575,169.325,9.5,0.0,1.64,370.055,370.18499999999995,329.77,355.06,350.845,347.74,344.995,11.43,359.82500000000005,355.34,316.2,302.115,756.895,1.0
2024-02-05 12:00:00,2.295,63.2,492.12,144.33,9.5,0.0,1.6349999999999998,369.85,356.73,299.19,370.53499999999997,351.20000000000005,348.105,347.7,11.03,360.71000000000004,364.89,348.505,304.33500000000004,690.865,1.0
2024-02-05 14:00:00,2.1,62.98,491.26,143.75,9.5,0.0,1.63,370.58500000000004,369.67499999999995,371.7,409.18,351.02,349.45,10.89,11.629999999999999,360.61,374.53499999999997,349.405,316.59,777.815,1.0
2024-02-05 16:00:00,1.84,63.239999999999995,491.03999999999996,151.255,9.53,0.0,1.505,362.5,367.4,173.825,1.155,344.28999999999996,346.93,17.22,8.885,356.34000000000003,356.135,349.33,0.0,555.22,1.0
2024-02-05 18:00:00,2.205,63.105000000000004,491.745,138.235,9.485,0.0,1.57,345.755,380.87,52.485,0.23,349.105,327.17999999999995,28.275,7.55,361.67499999999995,359.405,349.77,0.0,499.28999999999996,1.0
2024-02-05 20:00:00,1.9500000000000002,64.6,491.75,137.33,9.504999999999999,0.0,1.4249999999999998,338.05499999999995,364.775,69.695,0.71,349.175,341.365,21.515,8.265,359.945,359.64,350.08,0.0,501.65999999999997,1.0
2024-02-05 22:00:00,1.35,66.405,492.66999999999996,145.235,9.5,0.0,1.42,369.51,365.235,0.0,1.105,345.33000000000004,348.67,13.665,8.745000000000001,358.52,360.06,350.19500000000005,0.0,528.3,1.0
2024-02-06 00:00:00,1.6349999999999998,66.32,497.88,138.79,9.49,0.0,1.3900000000000001,364.205,388.385,0.09,0.905,350.815,350.545,14.675,5.890000000000001,365.28499999999997,30.2,347.66999999999996,0.0,602.73,1.0
2024-02-06 02:00:00,2.195,65.565,494.33000000000004,139.07,9.5,0.0,1.44,370.245,369.95,1.78,0.595,350.505,349.89,16.994999999999997,6.27,359.875,28.335,350.16999999999996,0.27,499.365,1.0
2024-02-06 04:00:00,2.715,64.465,493.58,145.07,9.5,0.0,1.4849999999999999,369.75,369.805,1.755,0.29500000000000004,348.97,349.96000000000004,10.024999999999999,20.46,360.885,30.0,349.655,0.0,504.01,1.0
2024-02-06 06:00:00,2.75,63.895,497.575,143.75,9.485,0.0,1.44,369.71000000000004,377.94500000000005,1.17,0.005,352.255,349.995,4.83,21.665,358.405,28.33,350.51,0.0,530.27,1.0
2024-02-06 08:00:00,2.375,63.370000000000005,497.58,145.27,9.495000000000001,0.0,1.24,364.12,386.6,0.585,0.0,346.115,349.26,9.774999999999999,10.21,359.645,29.055,348.905,0.0,499.775,1.0
2024-02-06 10:00:00,1.93,63.07,497.57,147.79,7.58,0.0,1.16,195.22,276.92999999999995,0.025,0.0,213.67000000000002,51.620000000000005,10.6,15.465,27.72,0.0,0.0,0.0,6.625,0.0
2024-02-06 12:00:00,1.93,63.07,490.675,147.54,7.68,0.0,1.16,172.03,278.08000000000004,0.0,0.0,212.14999999999998,72.37,10.06,18.285,44.51,0.0,0.42,0.0,6.355,0.0
2024-02-06 14:00:00,1.93,63.07,490.0,147.54,7.765,0.0,1.16,178.47500000000002,276.595,0.0,0.0,210.585,403.4,10.465,16.54,36.22,0.0,0.255,0.0,6.395,0.0
2024-02-06 16:00:00,1.93,63.07,489.96000000000004,147.54,7.79,0.0,1.16,186.82,275.935,0.0,1.125,212.575,402.53499999999997,10.435,16.009999999999998,28.255000000000003,0.0,0.11,0.0,6.619999999999999,0.0
2024-02-06 18:00:00,1.93,63.07,489.96000000000004,147.54,9.47,0.0,1.18,349.79,373.03999999999996,0.0,0.21500000000000002,354.83500000000004,380.55499999999995,8.175,16.955,357.71,18.66,351.79,0.0,644.505,1.0
2024-02-06 20:00:00,4.18,63.06,490.0,147.54,9.43,0.0,1.4449999999999998,331.13,389.34,0.0,0.8049999999999999,352.81,405.91499999999996,12.215,16.634999999999998,351.17499999999995,21.365000000000002,350.255,0.0,559.62,1.0
2024-02-06 22:00:00,4.035,64.245,490.0,162.945,9.495000000000001,0.0,1.5550000000000002,347.365,386.04499999999996,0.0,0.47,369.695,408.69500000000005,9.745000000000001,16.655,348.505,21.445,349.815,0.04,644.1700000000001,1.0
2024-02-07 00:00:00,2.355,65.0,490.0,139.085,9.42,0.0,1.4849999999999999,359.61,365.20000000000005,306.84000000000003,87.66,380.185,407.48,0.98,6.734999999999999,355.775,346.83,349.555,301.20500000000004,679.25,1.0
2024-02-07 02:00:00,5.78,63.540000000000006,492.81,149.925,9.495000000000001,0.0,1.615,370.38,368.655,361.69000000000005,346.86,399.51,390.175,350.88,204.33499999999998,359.08500000000004,346.95000000000005,350.11,282.9,707.79,1.0
2024-02-07 04:00:00,6.155,63.010000000000005,496.95,170.0,9.495000000000001,0.0,1.65,370.2,370.275,365.065,363.685,405.04999999999995,410.0,349.83500000000004,344.605,360.38,359.985,350.415,313.37,830.3,1.0
2024-02-07 06:00:00,3.5999999999999996,63.87,490.515,170.0,9.22,0.0,1.61,370.8,397.66499999999996,361.975,364.185,406.55,409.73,351.305,350.485,361.03999999999996,357.57,349.03,332.48,858.335,1.0
2024-02-07 08:00:00,4.285,62.745,490.0,170.0,9.415,0.0,1.62,370.18,370.875,364.49,363.75,358.94,342.855,352.33,54.06,360.06,362.08500000000004,350.11,334.58000000000004,820.1600000000001,1.0
2024-02-07 10:00:00,3.8100000000000005,62.555,490.03999999999996,170.0,9.17,0.0,1.62,369.72,370.42999999999995,361.75,359.56,359.23,350.84000000000003,342.875,177.61,357.605,350.09000000000003,347.095,329.57,789.3050000000001,1.0
2024-02-07 12:00:00,9.01,59.455,495.85,161.42000000000002,9.08,0.0,1.6349999999999998,369.845,320.88,326.565,223.19,309.995,312.9,257.955,36.015,322.1,300.19,292.475,258.025,666.8299999999999,1.0
2024-02-07 14:00:00,8.575,59.775000000000006,495.85,143.75,9.149999999999999,0.0,1.64,370.475,367.395,358.935,357.41499999999996,355.855,349.235,350.375,304.655,356.24,367.04499999999996,341.78,339.015,815.6099999999999,1.0
2024-02-07 16:00:00,3.47,63.39,492.84000000000003,137.91,9.415,0.0,1.385,365.22,358.65,348.78,355.42499999999995,346.82,347.185,340.355,12.605,364.33500000000004,401.95500000000004,350.05,366.555,901.725,1.0
2024-02-07 18:00:00,5.36,62.3,495.0,168.995,9.5,0.0,1.625,365.08500000000004,368.975,360.34000000000003,318.58500000000004,350.47,350.405,351.42499999999995,14.315000000000001,356.82000000000005,382.86,349.67,327.98,753.7149999999999,1.0
2024-02-07 20:00:00,3.9850000000000003,63.375,494.995,170.0,9.5,0.0,1.64,370.33000000000004,369.94,364.67999999999995,347.505,350.855,350.01,349.695,171.35,335.17999999999995,361.775,350.185,331.33500000000004,804.48,1.0
2024-02-07 22:00:00,2.195,64.46000000000001,491.76,143.75,9.515,0.0,1.63,369.935,369.935,356.08000000000004,353.96000000000004,349.025,349.67499999999995,345.75,61.72,357.34000000000003,361.62,350.1,326.645,773.995,1.0
2024-02-08 00:00:00,1.88,64.03,491.695,143.17,9.495000000000001,0.0,1.6349999999999998,369.99,369.03,348.03999999999996,212.35,350.97,350.005,331.31,13.185,360.355,360.495,350.115,278.52,673.0450000000001,1.0
2024-02-08 02:00:00,1.895,63.760000000000005,491.7,148.3,9.465,0.0,1.64,370.03999999999996,369.845,357.88,343.615,349.455,349.94,338.845,27.84,359.505,355.36,349.985,322.125,734.7049999999999,1.0
2024-02-08 04:00:00,1.67,64.26,492.485,144.05,9.504999999999999,0.0,1.64,369.71500000000003,369.935,359.28999999999996,220.85000000000002,350.025,349.815,350.13,14.705,359.695,362.20500000000004,349.865,254.5,719.885,1.0
2024-02-08 06:00:00,1.31,64.78,493.92499999999995,135.88,9.5,0.0,1.64,358.39,370.27,344.38,284.94,350.89,350.83,349.91499999999996,13.625,360.24,359.33,349.86,283.885,727.21,1.0
2024-02-08 08:00:00,1.105,64.89,494.02,135.01,9.5,0.0,1.64,338.855,364.71000000000004,345.09000000000003,317.21500000000003,348.49,410.0,351.095,12.705,354.435,350.605,350.105,294.34000000000003,733.28,1.0
2024-02-08 10:00:00,1.1400000000000001,64.805,495.015,135.0,9.274999999999999,0.0,1.6349999999999998,338.65999999999997,361.46500000000003,332.515,303.255,337.03,402.1,351.91499999999996,52.405,349.77,344.475,348.265,309.615,704.845,1.0
2024-02-08 12:00:00,2.725,63.84,496.62,135.0,9.175,0.0,1.62,332.58500000000004,365.83000000000004,317.56,351.71500000000003,393.985,407.945,336.78999999999996,228.085,347.97,330.065,348.75,286.105,643.485,1.0
2024-02-08 14:00:00,9.45,60.235,496.56,162.995,9.504999999999999,0.0,1.51,181.625,276.865,366.71000000000004,368.015,223.315,84.81,395.29499999999996,325.345,360.515,368.57,350.21500000000003,302.07000000000005,525.505,1.0
2024-02-08 16:00:00,7.96,61.084999999999994,496.23,170.0,9.165,0.0,1.64,369.205,369.36,371.075,300.37,350.145,346.65,350.26,213.89999999999998,358.095,362.125,360.07500000000005,271.095,660.605,1.0
2024-02-08 18:00:00,3.22,63.864999999999995,494.595,138.405,8.96,0.0,1.64,369.895,358.28,355.96500000000003,268.5,354.815,350.9,346.115,98.415,353.825,356.235,340.515,335.615,707.7149999999999,1.0
2024-02-08 20:00:00,5.11,63.16,494.65,156.84,9.195,0.0,1.6,369.36,366.105,370.535,329.71500000000003,342.07000000000005,343.3,336.45500000000004,228.2,358.675,354.96,323.74,326.925,747.94,1.0
2024-02-08 22:00:00,9.965,60.19,494.6,170.0,9.175,0.0,1.6349999999999998,369.4,370.62,359.03,311.56500000000005,355.58000000000004,349.6,349.77,95.82,359.205,371.96500000000003,359.655,318.195,628.315,1.0
2024-02-09 00:00:00,13.61,57.78,494.6,170.0,9.01,0.0,1.64,369.62,370.65999999999997,369.90999999999997,320.62,353.53499999999997,350.74,357.175,196.70000000000002,359.475,351.28,360.015,317.52,632.115,1.0
2024-02-09 02:00:00,12.41,58.34,494.53499999999997,170.0,8.08,0.0,1.16,160.125,284.57500000000005,27.224999999999998,44.775000000000006,219.32999999999998,103.08500000000001,115.97500000000001,28.200000000000003,75.14,64.98,0.0,0.99,110.095,0.5
2024-02-09 04:00:00,12.41,58.34,494.025,170.0,9.49,0.0,1.63,369.87,368.44,366.77,302.30999999999995,345.255,348.44,341.58000000000004,94.97,359.13,353.745,330.52,293.19,712.36,1.0
2024-02-09 06:00:00,9.535,60.005,494.8,170.0,9.475000000000001,0.0,1.62,370.20000000000005,370.115,366.075,231.865,350.345,349.645,351.42,22.134999999999998,359.70500000000004,357.875,360.43,316.65999999999997,649.02,1.0
2024-02-09 08:00:00,5.470000000000001,62.105000000000004,494.8,170.0,9.504999999999999,0.0,1.64,369.69000000000005,369.84000000000003,362.125,299.65999999999997,350.815,350.27,351.48,255.59,360.735,363.685,360.20000000000005,314.815,740.39,1.0
2024-02-09 10:00:00,3.3600000000000003,63.175,490.935,170.0,9.49,0.0,1.62,369.895,369.96000000000004,358.83000000000004,357.28499999999997,348.65999999999997,349.71000000000004,346.4,219.345,359.865,360.095,359.995,321.17499999999995,859.855,1.0
2024-02-09 12:00:00,5.550000000000001,61.965,490.0,155.01,9.48,0.0,1.62,367.18499999999995,356.06500000000005,297.67499999999995,134.835,350.98,338.66999999999996,305.145,32.085,360.42,346.315,360.32,290.14,713.99,1.0
2024-02-09 14:00:00,5.205,61.875,490.0,157.26,9.504999999999999,0.0,1.62,370.18,370.15,364.53,271.22,350.78499999999997,350.235,320.72,198.93,360.855,349.96500000000003,360.005,302.11,800.365,1.0
2024-02-09 16:00:00,2.745,63.405,489.99,145.82,9.52,0.0,1.6150000000000002,369.49,370.18,353.385,339.635,352.635,349.03999999999996,342.8,226.635,361.015,394.03499999999997,358.705,346.135,974.825,1.0
2024-02-09 18:00:00,3.02,63.75,491.365,167.115,9.485,0.0,1.64,370.2,370.66999999999996,365.405,356.65999999999997,350.655,350.575,347.675,333.595,360.53999999999996,367.32,360.425,321.07000000000005,872.825,1.0
2024-02-09 20:00:00,1.8849999999999998,64.835,491.4,150.20499999999998,9.5,0.0,1.63,370.63,369.125,348.65999999999997,187.075,350.07500000000005,349.855,357.97,106.03999999999999,359.70000000000005,360.595,359.355,308.70500000000004,872.9300000000001,1.0
2024-02-09 22:00:00,1.5350000000000001,64.82,492.95,137.355,9.5,0.0,1.6349999999999998,365.21000000000004,361.725,338.565,304.23,342.505,349.87,348.935,344.88,359.84000000000003,342.78,360.25,304.08000000000004,804.53,1.0
2024-02-10 00:00:00,1.455,65.155,493.15,138.5,9.49,0.0,1.6349999999999998,369.27,369.685,353.815,271.26,350.975,349.93,348.21500000000003,338.185,360.25,361.33000000000004,359.59000000000003,302.535,766.595,1.0
2024-02-10 02:00:00,1.365,65.74,493.605,135.005,9.51,0.0,1.64,359.22,358.75,343.09000000000003,344.33,348.71000000000004,349.965,342.78499999999997,334.815,353.555,362.19,359.79,318.14,916.105,1.0
2024-02-10 04:00:00,1.7,65.18,493.77,135.0,9.504999999999999,0.0,1.64,337.375,364.61,343.065,346.62,348.91999999999996,350.63,360.92,323.91999999999996,323.915,382.425,353.62,322.39,1043.605,1.0
2024-02-10 06:00:00,4.07,63.985,493.8,148.42,9.5,0.0,1.64,360.375,369.995,361.54999999999995,364.085,350.87,350.22,353.17999999999995,348.405,351.66499999999996,379.135,355.28499999999997,320.43,998.0899999999999,1.0
2024-02-10 08:00:00,5.535,63.015,493.8,157.335,9.51,0.0,1.6349999999999998,370.13,370.42999999999995,362.635,363.015,355.05,349.89,360.875,348.475,360.615,381.71500000000003,358.935,336.995,1012.645,1.0
2024-02-10 10:00:00,8.815000000000001,60.6,493.21500000000003,170.0,9.5,0.0,1.62,370.065,369.45500000000004,363.76,356.69,347.61,349.415,337.26,21.39,359.64,352.605,353.905,302.895,867.0,1.0
2024-02-10 12:00:00,10.205,59.480000000000004,490.0,170.0,9.48,0.0,1.63,367.45000000000005,369.38,347.655,336.675,350.97,349.015,346.4,313.945,359.70000000000005,370.675,359.135,327.625,974.82,1.0
2024-02-10 14:00:00,4.89,63.265,490.0,170.0,9.51,0.0,1.62,369.96500000000003,370.985,364.945,290.415,350.62,350.245,351.28499999999997,317.9,360.025,362.5,372.025,300.505,815.935,1.0
2024-02-10 16:00:00,2.23,65.17,490.0,153.135,9.495000000000001,0.0,1.625,369.88,370.055,363.555,363.495,350.425,350.225,349.875,347.885,359.79999999999995,364.59000000000003,367.505,311.725,926.46,1.0
2024-02-10 18:00:00,2.9699999999999998,63.760000000000005,489.96500000000003,144.92,9.5,0.0,1.63,370.095,370.45000000000005,364.525,364.29499999999996,350.78999999999996,349.69,349.91,344.94500000000005,360.025,361.17499999999995,364.65999999999997,309.7,1017.3399999999999,1.0
2024-02-10 20:00:00,3.535,64.11,490.0,159.68,8.614999999999998,0.0,1.5150000000000001,360.575,323.45000000000005,311.385,257.635,326.28999999999996,346.07500000000005,316.275,246.375,342.935,338.025,378.37,309.51,674.7249999999999,1.0
2024-02-10 22:00:00,3.49,65.23,490.0,170.0,8.934999999999999,0.0,1.63,352.075,368.79499999999996,357.13,276.46500000000003,352.255,350.13,349.11,345.12,358.83000000000004,353.26,393.245,328.615,701.35,1.0
