inicio,fim,conc_silica,conc_fe,param_dosagem_amido,dosagem_amina_conc_magnetica,ph_flotacao_linha01,ph_flotacao_linha02,densidade_alimentacao_flotacao,nivel_celula_li640101,TO_LI6401_02,nivel_celula_li640201,nivel_celula_li640202,nivel_celula_li641101,nivel_celula_li641102,nivel_celula_li641201,nivel_celula_li641202,nivel_celula_li642101,nivel_celula_li642201,nivel_celula_li643101,nivel_celula_li643201,vazao_alimentacao_flotacao,operacao,cluster,inicio_dt,fim_dt
2024-08-01 00:00:00.000,,2.06,65.98,475.82,180.0,9.51,9.08,1.62,371.1,315.97,341.51,369.85,352.98,350.85,349.26,350.36,357.88,407.92,233.45,288.01,804.13,True,1,,
2024-08-01 00:20:00.000,,2.06,65.98,474.69,180.0,9.53,9.11,1.61,369.2,321.36,337.66,369.35,350.92,350.08,349.75,350.72,356.43,407.5,223.48,301.35,757.25,True,1,,
2024-08-01 00:40:00.000,,2.06,65.98,473.45,180.0,9.63,9.28,1.53,372.77,372.23,382.96,373.95,363.08,352.1,355.53,351.98,368.59,407.09,219.69,367.92,711.26,True,1,,
2024-08-01 01:00:00.000,,1.84,65.68,472.44,180.0,9.41,9.06,1.55,369.1,370.94,368.16,368.34,361.57,349.2,349.94,349.65,361.44,407.16,216.38,361.11,755.71,True,1,,
2024-08-01 01:20:00.000,,1.84,65.68,472.34,180.0,9.55,9.22,1.54,370.65,369.63,368.84,369.55,349.97,350.31,347.65,348.56,357.19,407.64,232.74,324.06,703.8,True,1,,
2024-08-01 01:40:00.000,,1.84,65.68,472.34,180.0,9.6,9.27,1.44,371.47,372.43,379.68,375.91,357.22,350.46,353.7,350.99,365.42,408.13,221.74,349.08,679.82,True,1,,
2024-08-01 02:00:00.000,,1.84,65.68,472.66,180.0,9.3,8.93,1.57,368.17,369.02,364.39,365.35,358.39,346.12,359.97,349.89,358.79,408.61,270.52,316.93,865.68,True,1,,
2024-08-01 02:20:00.000,,1.84,65.68,474.32,180.0,9.4,9.0,1.63,370.08,368.64,365.36,367.13,362.31,352.91,349.91,350.71,357.82,409.1,272.94,357.02,852.49,True,1,,
2024-08-01 02:40:00.000,,1.84,65.68,476.22,180.0,9.49,9.15,1.62,369.14,370.1,374.53,371.85,363.39,350.31,347.0,348.61,360.9,409.59,275.06,236.82,843.33,True,1,,
2024-08-01 03:00:00.000,,1.84,65.68,478.5,180.0,9.53,9.18,1.61,369.08,370.06,369.39,370.13,345.79,350.31,348.96,350.69,360.0,409.37,293.56,226.91,803.25,True,1,,
2024-08-01 03:20:00.000,,1.84,65.68,480.82,180.0,9.39,9.04,1.62,369.68,369.26,365.2,367.15,349.37,349.53,346.44,349.58,359.87,409.45,280.05,285.82,789.4,True,1,,
2024-08-01 03:40:00.000,,1.84,65.68,482.55,180.0,9.34,8.99,1.6,370.6,370.63,371.86,372.64,340.98,349.12,349.32,350.3,362.49,407.29,291.12,320.57,748.92,True,1,,
2024-08-01 04:00:00.000,,1.84,65.68,482.27,180.0,9.46,9.12,1.62,370.11,357.98,368.68,364.79,335.07,346.25,348.66,339.67,361.23,407.24,330.2,311.32,808.2,True,1,,
2024-08-01 04:20:00.000,,1.84,65.68,481.83,180.0,9.42,9.05,1.62,369.66,339.04,370.8,356.79,335.81,350.07,349.34,347.85,357.48,406.89,349.1,359.6,864.1,True,1,,
2024-08-01 04:40:00.000,,1.84,65.68,481.49,180.0,9.41,9.04,1.61,371.47,315.37,380.6,368.37,341.48,349.48,348.02,333.52,355.97,405.3,351.85,252.95,814.18,True,1,,
2024-08-01 05:00:00.000,,3.49,64.64,481.46,180.0,9.31,8.94,1.61,371.91,357.87,380.96,377.0,357.55,351.63,355.2,343.56,356.47,408.58,363.86,135.98,788.56,True,1,,
2024-08-01 05:20:00.000,,3.49,64.64,481.47,180.0,9.61,9.2,1.56,366.12,317.79,366.73,347.37,339.18,349.03,294.31,349.61,362.82,409.21,358.51,307.59,698.55,True,1,,
2024-08-01 05:40:00.000,,3.49,64.64,481.98,180.0,9.41,9.04,1.52,370.44,369.52,364.14,365.92,368.8,351.65,356.01,341.34,357.82,406.79,356.49,401.93,758.58,True,1,,
2024-08-01 06:00:00.000,,3.49,64.64,482.78,180.0,9.47,9.14,1.58,370.77,366.17,366.65,372.01,345.85,349.64,350.68,328.33,367.21,404.82,362.76,404.64,823.23,True,1,,
2024-08-01 06:20:00.000,,3.49,64.64,483.56,180.0,9.62,9.26,1.61,368.18,323.35,363.12,352.34,340.77,348.95,290.07,337.86,355.98,409.11,359.58,399.17,788.64,True,1,,
2024-08-01 06:40:00.000,,3.49,64.64,483.85,179.82,9.58,9.22,1.61,369.01,303.41,357.55,357.09,351.51,349.75,314.46,348.59,359.52,408.91,359.57,386.62,762.94,True,1,,
2024-08-01 07:00:00.000,,5.62,62.57,483.85,178.13,9.47,9.13,1.62,369.8,316.38,374.71,372.12,364.03,351.34,340.92,341.46,362.85,408.73,360.42,337.06,794.91,True,1,,
2024-08-01 07:20:00.000,,5.62,62.57,483.85,176.1,9.49,9.13,1.63,370.76,311.92,359.2,366.7,354.82,350.45,348.79,350.64,357.1,408.76,359.9,290.95,808.4,True,1,,
2024-08-01 07:40:00.000,,5.62,62.57,483.85,174.24,9.4,9.09,1.62,369.77,315.73,380.41,372.98,346.24,349.46,355.13,352.78,363.08,403.99,359.85,356.3,767.33,True,1,,
2024-08-01 08:00:00.000,,5.62,62.57,483.85,172.57,9.44,9.14,1.62,370.29,325.15,371.43,369.6,346.76,349.81,347.01,348.27,359.67,409.26,359.01,338.15,818.01,True,1,,
2024-08-01 08:20:00.000,,5.62,62.57,483.85,170.9,9.57,9.23,1.62,368.72,320.91,358.6,357.31,345.94,349.32,346.26,349.03,356.01,409.8,359.63,382.36,823.86,True,1,,
2024-08-01 08:40:00.000,,5.62,62.57,483.85,170.0,9.47,9.14,1.63,371.25,329.21,384.72,373.95,356.54,349.94,352.72,351.08,363.1,408.68,360.53,301.29,856.06,True,1,,
2024-08-01 09:00:00.000,,3.8,63.19,483.85,170.0,9.48,9.14,1.62,370.14,373.07,365.41,370.06,359.88,350.77,349.77,349.58,355.96,409.01,359.16,369.6,861.55,True,1,,
2024-08-01 09:20:00.000,,3.8,63.19,483.84,170.0,9.51,9.15,1.61,370.87,372.35,370.85,369.53,354.16,349.76,349.34,353.14,363.29,353.18,360.57,334.73,920.57,True,1,,
2024-08-01 09:40:00.000,,3.8,63.19,483.34,170.0,9.5,9.13,1.63,369.92,372.96,373.38,370.82,351.09,350.04,349.55,350.09,363.46,354.88,361.7,268.14,962.82,True,1,,
2024-08-01 10:00:00.000,,3.8,63.19,482.56,170.0,9.5,9.16,1.62,370.41,364.89,371.67,371.57,342.87,349.73,350.59,350.76,360.68,360.62,360.34,284.54,942.79,True,1,,
2024-08-01 10:20:00.000,,3.8,63.19,481.78,170.0,9.48,9.13,1.63,370.03,370.18,370.67,370.48,348.87,350.51,347.22,350.39,359.29,372.78,359.07,296.53,981.11,True,1,,
2024-08-01 10:40:00.000,,3.8,63.19,481.5,170.0,9.5,9.12,1.63,368.92,324.31,368.6,358.95,334.58,349.92,336.95,348.39,357.62,385.54,360.6,300.96,964.62,True,1,,
2024-08-01 11:00:00.000,,2.66,67.02,481.5,170.0,9.55,9.17,1.63,369.82,304.21,372.01,371.61,343.46,349.65,338.98,342.05,361.32,404.7,360.86,317.86,909.21,True,1,,
2024-08-01 11:20:00.000,,2.66,67.02,481.5,169.67,9.54,9.18,1.63,369.41,300.0,363.64,359.97,349.39,350.12,333.6,346.01,359.0,397.33,359.72,311.77,861.84,True,1,,
2024-08-01 11:40:00.000,,2.66,67.02,481.5,166.89,9.5,9.13,1.63,370.21,301.03,364.79,370.41,353.38,351.04,347.07,341.27,360.16,389.74,359.7,314.11,850.84,True,1,,
2024-08-01 12:00:00.000,,2.66,67.02,481.5,162.89,9.62,9.18,1.59,370.21,306.73,260.2,306.8,343.37,349.66,315.83,348.51,358.64,368.54,359.94,306.75,709.2,True,1,,
2024-08-01 12:20:00.000,,2.66,67.02,481.5,154.81,9.5,9.11,1.58,370.34,278.42,305.12,359.74,358.51,350.47,339.36,350.58,354.69,369.34,358.52,302.75,741.31,True,1,,
2024-08-01 12:40:00.000,,2.66,67.02,481.5,146.34,9.4,9.04,1.61,369.12,320.63,362.54,368.14,366.36,350.82,351.37,349.45,361.65,342.25,359.5,272.52,828.1,True,1,,
2024-08-01 13:00:00.000,,2.17,65.14,481.5,143.75,9.5,9.12,1.6,369.52,297.58,290.23,337.29,343.89,349.6,349.91,349.46,358.47,360.01,360.3,280.26,776.86,True,1,,
2024-08-01 13:20:00.000,,2.17,65.14,481.5,143.75,9.55,9.16,1.55,370.76,304.41,280.12,309.46,337.66,350.02,350.27,350.44,363.23,354.36,360.3,278.33,748.45,True,1,,
2024-08-01 13:40:00.000,,2.17,65.14,481.5,143.81,9.51,9.16,1.55,368.84,297.55,377.03,357.42,354.13,349.18,350.27,349.73,356.89,337.7,358.64,244.23,748.84,True,1,,
2024-08-01 14:00:00.000,,2.17,65.14,481.5,145.42,9.52,9.15,1.54,371.11,298.1,373.51,364.2,355.57,349.97,351.43,350.69,363.79,352.79,359.49,268.39,716.2,True,1,,
2024-08-01 14:20:00.000,,2.17,65.14,482.31,147.71,9.33,8.98,1.59,370.78,337.43,376.9,363.53,369.08,350.61,349.37,348.16,358.3,361.83,359.37,283.36,786.77,True,1,,
2024-08-01 14:40:00.000,,2.17,65.14,485.99,149.9,9.51,9.11,1.65,369.31,328.24,376.83,370.5,324.23,349.52,347.71,349.03,356.35,352.17,346.95,264.75,750.3,True,1,,
2024-08-01 15:00:00.000,,2.33,64.7,489.93,150.46,9.59,9.2,1.65,371.8,326.03,370.68,374.53,340.69,348.08,303.71,350.7,359.8,327.55,338.36,240.63,713.17,True,1,,
2024-08-01 15:20:00.000,,2.33,64.7,492.88,150.46,9.59,9.22,1.64,368.71,313.39,365.2,360.17,354.7,349.72,332.95,347.65,357.55,353.58,360.95,250.77,698.05,True,1,,
2024-08-01 15:40:00.000,,2.33,64.7,493.05,150.39,9.54,9.17,1.62,372.2,334.94,374.49,380.05,357.13,349.88,340.84,342.17,371.04,381.23,364.55,279.52,779.33,True,1,,
2024-08-01 16:00:00.000,,2.33,64.7,493.05,149.23,9.51,9.12,1.63,368.83,341.28,366.4,364.25,354.0,350.53,344.21,349.51,359.18,401.75,387.64,297.9,896.36,True,1,,
2024-08-01 16:20:00.000,,2.33,64.7,493.05,147.69,9.51,9.13,1.65,370.1,342.13,370.4,371.6,356.38,350.43,351.03,306.94,364.14,409.96,399.58,330.41,997.89,True,1,,
2024-08-01 16:40:00.000,,2.33,64.7,493.05,146.22,9.49,9.12,1.64,369.58,322.49,370.67,368.52,351.77,350.11,345.98,289.86,357.47,409.61,356.45,345.47,982.73,True,1,,
2024-08-01 17:00:00.000,,4.1,63.43,493.05,145.83,9.46,9.08,1.66,371.85,366.48,370.68,371.04,357.13,351.62,353.37,345.44,362.48,406.53,359.2,339.39,1033.35,True,1,,
2024-08-01 17:20:00.000,,4.1,63.43,492.76,145.81,9.54,9.16,1.66,370.55,371.49,370.13,368.2,355.26,349.98,348.88,346.7,357.71,403.87,361.42,332.59,1089.5,True,1,,
2024-08-01 17:40:00.000,,4.1,63.43,491.65,146.07,9.59,9.2,1.65,368.64,332.24,369.56,372.46,345.9,349.65,334.29,247.6,355.47,404.4,366.59,361.24,929.42,True,1,,
2024-08-01 18:00:00.000,,4.1,63.43,490.51,150.71,9.5,9.11,1.65,371.05,378.04,373.01,370.03,362.8,352.27,352.54,323.92,365.85,401.74,362.51,370.57,1000.82,True,1,,
2024-08-01 18:20:00.000,,4.1,63.43,490.11,156.94,9.54,9.16,1.62,368.82,369.29,366.94,369.59,358.17,351.96,348.94,315.59,358.16,407.12,373.39,373.35,1030.16,True,1,,
2024-08-01 18:40:00.000,,4.1,63.43,490.06,163.71,9.55,9.17,1.62,370.97,371.7,371.36,369.16,354.48,350.25,349.08,302.28,361.62,404.28,369.38,373.98,1042.6,True,1,,
2024-08-01 19:00:00.000,,6.99,61.9,490.01,169.41,9.48,9.1,1.62,367.32,367.49,367.87,367.9,354.44,348.27,349.41,350.21,357.88,405.84,352.1,372.52,1082.57,True,2,,
2024-08-01 19:20:00.000,,6.99,61.9,490.0,170.0,9.37,9.01,1.62,369.01,364.27,364.36,367.34,344.23,349.53,344.05,341.72,356.66,401.14,360.32,369.86,1021.97,True,2,,
2024-08-01 19:40:00.000,,6.99,61.9,490.0,170.0,9.49,9.11,1.61,368.84,323.67,348.79,363.59,333.63,346.6,310.11,349.78,353.79,406.24,375.53,368.06,851.67,True,2,,
2024-08-01 20:00:00.000,,6.99,61.9,490.0,170.0,9.56,9.16,1.6,368.9,301.6,288.78,363.26,345.79,350.05,300.5,345.26,354.03,350.25,361.72,316.79,662.79,True,2,,
2024-08-01 20:20:00.000,,6.99,61.9,490.0,170.0,9.5,9.08,1.58,369.6,283.71,260.15,372.83,352.25,349.57,348.85,350.02,351.2,323.89,364.23,223.74,573.7,True,2,,
2024-08-01 20:40:00.000,,7.0,61.9,490.0,170.0,9.41,9.02,1.61,372.78,315.5,298.48,369.49,352.91,349.64,351.02,350.33,362.65,361.23,368.38,289.5,558.83,True,2,,
2024-08-01 21:00:00.000,,15.54,56.53,490.0,170.0,9.51,9.11,1.56,368.95,303.83,307.42,343.77,341.16,347.3,351.0,350.64,362.52,370.92,371.06,346.65,717.11,True,2,,
2024-08-01 21:20:00.000,,15.54,56.53,490.0,170.0,9.49,9.06,1.61,369.64,299.27,295.8,363.53,356.5,349.65,349.99,349.87,360.55,361.26,374.74,295.81,762.08,True,2,,
2024-08-01 21:40:00.000,,15.54,56.53,490.0,170.0,9.49,8.99,1.62,370.2,299.13,287.13,369.6,354.33,350.4,350.69,349.94,358.11,358.92,367.32,305.06,845.39,True,2,,
2024-08-01 22:00:00.000,,15.54,56.53,490.01,170.0,9.54,9.07,1.62,370.23,307.58,313.42,370.57,346.28,351.22,350.5,348.58,361.57,367.19,369.14,310.57,911.97,True,2,,
2024-08-01 22:20:00.000,,15.54,56.53,490.61,170.0,9.49,8.95,1.62,371.32,298.78,298.16,359.5,344.71,350.08,349.61,349.05,357.82,348.27,369.86,295.31,830.59,True,2,,
2024-08-01 22:40:00.000,,15.53,56.53,491.52,170.0,9.58,8.86,1.64,368.69,279.85,261.93,332.98,333.76,349.31,350.26,349.78,262.01,335.3,337.16,239.28,710.49,True,2,,
2024-08-01 23:00:00.000,,6.85,61.72,492.22,170.0,9.43,8.66,1.64,370.54,275.29,241.79,310.11,352.91,350.5,350.08,348.49,289.98,331.0,302.34,244.34,663.0,True,2,,
2024-08-01 23:20:00.000,,6.85,61.72,492.27,173.69,9.52,8.58,1.63,368.9,271.26,244.01,295.36,346.2,349.46,349.79,347.12,311.74,342.08,369.05,272.21,662.32,True,2,,
2024-08-01 23:40:00.000,,6.85,61.72,492.27,180.0,9.59,8.54,1.63,366.78,244.3,240.92,264.91,332.83,311.19,350.18,343.51,312.45,324.89,370.08,272.94,531.87,True,2,,
2024-08-02 00:00:00.000,,6.85,61.72,492.27,180.0,9.44,8.54,1.64,375.42,248.7,243.36,294.8,356.18,296.06,350.83,348.22,325.55,308.99,377.1,248.69,513.27,True,2,,
2024-08-02 00:20:00.000,,6.85,61.72,492.27,180.0,9.46,8.47,1.62,359.3,256.23,242.72,322.62,360.53,345.44,350.73,348.75,341.71,321.91,361.06,261.41,548.89,True,2,,
2024-08-02 00:40:00.000,,6.85,61.72,492.27,180.0,9.5,8.54,1.62,378.1,261.82,231.57,290.27,347.34,302.72,350.56,336.77,325.36,332.15,362.23,269.82,535.38,True,2,,
2024-08-02 01:00:00.000,,4.72,63.43,492.27,180.0,9.47,8.46,1.63,366.24,263.84,237.32,299.58,356.53,339.27,349.87,344.18,336.22,316.05,365.08,276.93,589.78,True,1,,
2024-08-02 01:20:00.000,,4.72,63.43,492.27,180.0,9.56,8.4,1.62,371.8,249.18,242.69,271.74,337.79,297.38,350.73,337.85,304.4,302.96,362.01,260.01,494.25,True,1,,
2024-08-02 01:40:00.000,,4.72,63.43,492.27,180.0,9.5,8.42,1.6,371.96,256.79,245.22,285.17,369.8,323.61,350.51,344.34,344.92,320.28,373.71,244.23,550.62,True,1,,
2024-08-02 02:00:00.000,,4.72,63.43,492.27,180.0,9.41,8.41,1.64,369.24,257.55,267.31,354.47,362.04,348.02,350.36,348.19,342.48,328.08,368.92,244.32,688.59,True,1,,
2024-08-02 02:20:00.000,,4.72,63.43,492.22,180.0,9.49,8.57,1.64,369.51,254.66,254.82,351.09,347.37,350.59,349.96,349.48,311.74,339.05,368.19,267.97,747.75,True,1,,
2024-08-02 02:40:00.000,,4.72,63.43,491.93,180.0,9.52,8.62,1.64,371.54,267.57,261.61,343.72,351.55,350.98,348.97,348.83,306.06,337.45,371.39,279.85,801.2,True,1,,
2024-08-02 03:00:00.000,,3.18,64.58,491.62,180.0,9.48,8.76,1.63,371.42,317.6,318.27,372.09,353.22,350.01,353.59,350.25,352.3,363.12,369.85,310.02,903.0,True,1,,
2024-08-02 03:20:00.000,,3.18,64.58,491.14,180.0,9.49,9.0,1.62,369.14,366.81,358.18,369.31,352.01,349.12,347.9,349.26,362.87,372.8,369.01,330.5,915.99,True,1,,
2024-08-02 03:40:00.000,,3.18,64.58,490.53,178.89,9.64,8.98,1.6,369.27,307.58,281.34,366.86,349.91,349.54,348.6,349.48,315.55,346.24,361.63,312.01,778.16,True,1,,
2024-08-02 04:00:00.000,,3.18,64.58,490.04,175.55,9.43,8.81,1.63,371.78,334.44,300.27,372.78,355.36,351.23,357.5,350.69,327.52,325.76,352.96,284.05,768.3,True,1,,
2024-08-02 04:20:00.000,,3.18,64.58,490.0,172.15,9.45,8.98,1.62,370.73,379.06,376.93,370.7,353.02,351.15,347.51,349.3,361.94,371.65,367.77,319.22,889.68,True,1,,
2024-08-02 04:40:00.000,,3.18,64.58,490.01,170.03,9.46,8.98,1.62,370.32,371.4,377.11,367.68,356.94,351.35,350.03,348.53,360.85,362.82,369.62,330.12,954.65,True,1,,
2024-08-02 05:00:00.000,,2.2,64.75,491.01,170.0,9.51,9.02,1.61,369.22,370.15,372.65,370.53,351.71,350.22,348.95,356.37,361.17,366.9,364.67,317.52,973.46,True,1,,
2024-08-02 05:20:00.000,,2.2,64.75,492.69,170.0,9.53,9.07,1.61,369.05,369.57,369.47,370.38,344.12,348.2,348.1,350.19,358.61,356.98,359.44,299.69,902.85,True,1,,
2024-08-02 05:40:00.000,,2.2,64.75,494.37,169.46,9.56,9.11,1.61,369.42,368.62,364.39,368.77,341.75,348.78,349.68,349.9,364.02,352.18,356.52,288.46,772.3,True,1,,
2024-08-02 06:00:00.000,,2.2,64.75,496.16,168.05,9.49,9.02,1.62,370.83,370.75,370.82,372.48,354.08,350.82,351.11,349.63,359.61,358.23,350.26,295.09,727.26,True,1,,
2024-08-02 06:20:00.000,,2.2,64.75,498.02,166.12,9.48,8.99,1.63,369.32,369.24,372.0,369.29,350.65,349.67,347.81,348.5,356.59,365.7,349.38,310.7,748.1,True,1,,
2024-08-02 06:40:00.000,,2.2,64.75,499.55,158.37,9.17,8.7,1.64,370.56,370.65,370.62,369.8,355.14,350.04,357.93,351.12,359.62,354.13,351.01,293.24,749.66,True,1,,
2024-08-02 07:00:00.000,,7.72,61.67,499.71,150.47,8.57,8.04,1.6,370.83,363.98,364.68,369.72,339.44,349.21,343.5,349.34,353.18,293.51,331.46,192.36,583.01,True,2,,
2024-08-02 07:20:00.000,,7.72,61.67,499.71,149.59,9.02,8.58,1.43,368.49,339.79,368.22,368.92,340.41,347.63,347.76,349.53,365.25,268.12,320.24,131.42,521.49,True,2,,
2024-08-02 07:40:00.000,,7.72,61.67,499.71,149.59,9.33,8.82,1.42,372.21,352.74,378.86,373.28,354.97,344.93,364.05,351.75,365.64,381.18,330.81,225.27,632.14,True,2,,
2024-08-02 08:00:00.000,,7.72,61.67,499.71,150.78,10.95,10.46,1.54,367.14,352.18,341.14,351.69,364.91,349.91,340.68,345.3,337.98,350.35,365.54,329.76,666.43,True,2,,
2024-08-02 08:20:00.000,,7.72,61.67,499.71,152.94,9.43,8.97,1.63,370.0,355.07,306.22,336.29,348.1,350.08,351.36,348.72,323.01,338.42,369.62,345.49,647.6,True,2,,
2024-08-02 08:40:00.000,,7.72,61.67,499.71,156.26,9.49,9.04,1.63,370.34,338.95,318.36,316.35,329.73,349.56,348.14,345.3,325.0,350.07,378.62,273.17,676.58,True,2,,
2024-08-02 09:00:00.000,,7.72,61.67,499.71,163.99,9.33,8.8,1.6,378.76,392.51,86.51,143.64,371.5,353.67,263.41,316.17,361.36,241.18,373.78,185.25,677.32,True,2,,
2024-08-02 09:20:00.000,,7.72,61.67,499.71,169.77,9.47,8.44,1.55,363.69,366.1,2.12,0.75,364.62,349.44,6.97,8.85,350.31,3.45,362.15,0.0,506.77,True,0,,
2024-08-02 09:40:00.000,,7.72,61.67,499.71,170.0,9.24,8.32,1.61,370.16,365.81,2.7,0.13,379.21,350.3,0.74,0.01,354.39,3.43,347.65,0.0,508.87,True,0,,
2024-08-02 10:00:00.000,,7.72,61.67,499.71,170.0,8.64,8.3,1.59,372.77,380.02,3.04,0.17,389.63,351.11,2.82,0.02,357.13,3.9,370.21,0.0,528.53,True,0,,
2024-08-02 10:20:00.000,,7.72,61.67,499.72,170.0,8.93,8.32,1.57,374.65,383.95,23.26,0.51,383.82,348.7,0.96,0.03,361.95,48.81,372.77,0.0,521.39,True,0,,
2024-08-02 10:40:00.000,,7.72,61.67,499.73,170.0,9.35,8.31,1.59,409.95,410.0,3.76,11.92,388.84,353.66,2.4,0.04,364.3,0.0,368.64,0.0,746.51,True,0,,
2024-08-02 11:00:00.000,,7.72,61.67,499.74,170.0,9.68,8.77,1.58,367.3,365.61,1.02,0.04,336.08,341.46,3.93,0.05,347.03,0.0,374.92,0.0,544.63,True,0,,
2024-08-02 11:20:00.000,,7.72,61.67,499.74,170.0,9.5,9.11,1.61,368.7,363.15,0.78,0.0,324.6,349.1,3.18,0.06,359.0,0.0,355.59,0.0,532.14,True,0,,
2024-08-02 11:40:00.000,,7.72,61.67,499.74,170.0,9.05,8.6,1.58,372.05,376.2,1.4,0.0,377.66,353.24,4.45,0.06,360.5,0.0,369.08,9.53,508.57,True,0,,
2024-08-02 12:00:00.000,,7.72,61.67,499.74,170.0,9.45,7.46,1.43,370.46,377.28,1.29,0.0,357.56,349.77,5.1,0.07,361.81,0.0,364.45,10.86,502.95,True,0,,
2024-08-02 12:20:00.000,,7.72,61.67,499.74,170.0,9.51,7.42,1.41,369.92,366.26,1.0,0.27,387.52,350.24,2.54,0.08,359.68,0.0,372.12,18.77,498.61,True,0,,
2024-08-02 12:40:00.000,,7.72,61.67,499.74,170.0,9.49,7.37,1.41,369.98,369.44,1.03,0.1,387.86,349.12,2.82,0.09,360.27,0.0,371.2,16.24,500.76,True,0,,
2024-08-02 13:00:00.000,,2.0,64.68,499.74,170.0,9.48,7.36,1.39,370.72,369.39,1.54,0.12,379.07,350.38,0.98,0.1,359.37,0.0,370.68,15.17,500.47,True,0,,
2024-08-02 13:20:00.000,,2.0,64.68,499.74,170.0,9.53,7.33,1.45,369.05,375.84,3.74,0.0,377.38,347.8,2.35,0.11,361.19,0.0,368.77,14.47,618.31,True,0,,
2024-08-02 13:40:00.000,,2.0,64.68,499.74,168.94,9.53,7.32,1.44,369.47,368.62,4.37,0.0,342.94,349.78,2.91,0.12,358.7,0.0,368.33,13.31,621.76,True,0,,
2024-08-02 14:00:00.000,,2.0,64.68,499.74,165.0,9.52,7.3,1.45,369.41,370.58,2.17,0.0,356.32,351.11,2.14,0.13,358.72,0.0,367.88,10.74,589.01,True,0,,
2024-08-02 14:20:00.000,,2.0,64.68,499.73,160.12,9.52,7.28,1.47,369.73,370.16,1.84,0.0,355.6,350.36,2.11,0.13,359.26,0.0,369.64,11.77,594.84,True,0,,
2024-08-02 14:40:00.000,,2.0,64.68,499.72,153.51,9.5,7.32,1.52,369.55,368.5,2.26,0.0,345.63,347.69,1.97,0.14,359.59,0.0,369.47,11.98,625.07,True,0,,
2024-08-02 15:00:00.000,,7.22,61.07,499.63,149.61,9.51,7.3,1.56,369.27,368.67,1.57,0.0,338.94,349.69,1.77,0.15,359.7,0.0,366.71,10.31,592.09,True,0,,
2024-08-02 15:20:00.000,,7.22,61.07,499.12,149.58,9.52,7.33,1.57,370.67,371.8,0.88,0.0,358.06,351.57,1.42,0.16,362.31,0.0,356.71,10.25,575.95,True,0,,
2024-08-02 15:40:00.000,,7.22,61.07,498.53,149.85,9.58,7.34,1.52,369.72,345.16,3.36,0.0,336.81,347.04,1.7,0.17,357.6,0.0,338.68,11.23,515.64,True,0,,
2024-08-02 16:00:00.000,,7.22,61.07,498.22,152.48,9.48,7.37,1.5,370.37,382.43,26.32,0.0,380.24,352.72,3.01,0.18,360.91,33.13,339.92,11.65,647.98,True,0,,
2024-08-02 16:20:00.000,,7.22,61.07,498.23,157.9,9.51,8.77,1.47,366.35,264.45,366.37,0.0,276.3,271.54,2.11,0.19,333.22,109.24,305.71,11.25,577.21,True,0,,
2024-08-02 16:40:00.000,,7.21,61.08,498.23,166.49,9.45,8.8,1.48,370.16,318.46,376.92,64.09,339.59,202.74,1.1,0.2,361.78,161.93,360.83,10.52,645.09,True,0,,
2024-08-02 17:00:00.000,,1.06,67.67,498.23,170.0,9.52,9.09,1.52,370.13,275.35,317.05,310.16,337.47,210.62,291.19,248.72,340.62,392.87,347.56,14.32,696.06,True,1,,
2024-08-02 17:20:00.000,,1.06,67.67,498.23,170.0,9.5,9.09,1.49,374.12,286.12,381.28,349.85,349.69,202.73,362.42,322.21,354.49,382.96,366.28,171.5,776.16,True,1,,
2024-08-02 17:40:00.000,,1.06,67.67,498.3,169.51,9.46,9.05,1.49,370.15,352.14,373.42,358.75,385.0,210.49,366.17,351.55,364.95,366.4,369.58,130.16,872.16,True,1,,
2024-08-02 18:00:00.000,,1.06,67.67,498.47,166.85,9.46,9.05,1.51,366.56,357.5,361.67,363.41,388.1,327.57,348.8,348.33,349.14,366.27,353.61,193.06,909.69,True,1,,
2024-08-02 18:20:00.000,,1.06,67.67,498.62,163.85,9.48,9.07,1.47,372.1,321.05,378.63,357.72,373.63,349.64,351.92,352.02,357.98,368.5,360.97,211.4,737.31,True,1,,
2024-08-02 18:40:00.000,,1.06,67.67,498.65,156.06,9.45,9.03,1.48,369.7,380.63,370.1,369.82,388.98,350.06,349.98,351.59,362.64,371.72,363.05,251.89,761.47,True,1,,
2024-08-02 19:00:00.000,,3.74,63.38,498.66,145.47,9.54,9.14,1.5,369.29,363.16,368.95,369.3,387.2,349.75,349.55,349.44,359.26,371.93,358.62,332.54,778.66,True,1,,
2024-08-02 19:20:00.000,,3.74,63.38,498.66,136.47,9.49,9.08,1.49,369.57,353.12,369.31,368.45,385.8,349.71,349.56,348.17,361.15,373.96,347.11,303.35,764.04,True,1,,
2024-08-02 19:40:00.000,,3.74,63.38,498.66,136.5,9.43,9.01,1.48,370.51,381.87,371.54,372.46,389.41,350.31,351.51,349.28,367.03,374.12,315.64,309.07,843.46,True,1,,
2024-08-02 20:00:00.000,,3.74,63.38,498.66,137.97,9.5,9.1,1.49,370.45,369.44,368.82,368.66,391.24,348.78,348.9,350.17,356.58,366.85,266.28,297.64,820.68,True,1,,
2024-08-02 20:20:00.000,,3.74,63.38,498.66,144.68,9.44,9.1,1.52,370.91,378.57,371.9,375.53,393.89,351.18,383.23,351.23,366.81,355.96,294.0,285.65,1054.51,True,1,,
